# X_0;X_1;R_0;S_0;G_0;I_0
14148;15998;143000;142474;525;1
11022;14459;143000;139935;3064;1
16662;17523;143000;144606;-1606;0
16623;24395;143000;146715;-3715;0
12761;27219;143000;145045;-2045;0
15551;18324;143000;144122;-1122;0
12803;15424;143000;141409;1590;1
12145;21570;143000;142884;115;1
16494;30843;143000;148632;-5632;0
16048;24285;143000;146301;-3301;0
12292;23779;143000;143667;-667;0
14480;19777;143000;143867;-867;0
17593;23196;143000;146982;-3982;0
18545;32049;143000;150359;-7359;0
20327;20663;143000;147998;-4998;0
14314;23055;143000;144776;-1776;0
13452;21342;143000;143675;-675;0
14667;26251;143000;146001;-3001;0
12852;19320;143000;142652;347;1
14550;18818;143000;143615;-615;0
16153;19078;143000;144753;-1753;0
15316;21813;143000;145051;-2051;0
18068;15824;143000;145005;-2005;0
17002;19243;143000;145364;-2364;0
14116;19873;143000;143657;-657;0
14163;19229;143000;143488;-488;0
12863;20491;143000;143023;-23;0
17552;15837;143000;144669;-1669;0
16532;19736;143000;145207;-2207;0
10607;24770;143000;142864;135;1
15829;30259;143000;148013;-5013;0
14255;21613;143000;144289;-1289;0
12272;22343;143000;143208;-208;0
13684;16088;143000;142196;803;1
17862;23235;143000;147171;-4171;0
16805;15901;143000;144196;-1196;0
16319;15927;143000;143884;-884;0
13024;23388;143000;144029;-1029;0
12322;23930;143000;143734;-734;0
12006;27623;143000;144673;-1673;0
16120;21938;143000;145620;-2620;0
15640;17513;143000;143929;-929;0
14041;24171;143000;144942;-1942;0
13824;11006;143000;140710;2289;1
13571;22205;143000;144022;-1022;0
14502;15873;143000;142669;330;1
13207;27548;143000;145442;-2442;0
18891;14441;143000;145118;-2118;0
9497;18049;143000;140045;2954;1
13818;24190;143000;144801;-1801;0
17872;17550;143000;145412;-2412;0
13045;18545;143000;142538;461;1
16578;24693;143000;146777;-3777;0
14658;20075;143000;144077;-1077;0
16520;25104;143000;146867;-3867;0
10420;23155;143000;142239;760;1
13222;18832;143000;142744;255;1
10416;17310;143000;140421;2578;1
18809;22282;143000;147500;-4500;0
18863;16904;143000;145865;-2865;0
16246;25018;143000;146660;-3660;0
12575;15478;143000;141276;1723;1
15191;21936;143000;145007;-2007;0
20917;19868;143000;148140;-5140;0
11655;24268;143000;143399;-399;0
10049;25930;143000;142857;142;1
14317;16295;143000;142678;321;1
12212;17938;143000;141800;1199;1
17315;11356;143000;143121;-121;0
15469;23094;143000;145550;-2550;0
18448;13625;143000;144572;-1572;0
17185;32659;143000;149652;-6652;0
13085;15022;143000;141470;1529;1
14349;14253;143000;142065;934;1
11030;21936;143000;142263;736;1
14333;24180;143000;145138;-2138;0
16765;19814;143000;145385;-2385;0
12018;18661;143000;141897;1102;1
19963;17442;143000;146757;-3757;0
16552;12686;143000;143031;-31;0
12887;21307;143000;143292;-292;0
14324;20937;143000;144125;-1125;0
15746;24452;143000;146154;-3154;0
13045;15559;143000;141611;1388;1
14736;29046;143000;146915;-3915;0
15863;22785;143000;145713;-2713;0
15905;24456;143000;146260;-3260;0
11034;20377;143000;141781;1218;1
11034;22052;143000;142302;697;1
12937;16967;143000;141977;1022;1
12613;26998;143000;144879;-1879;0
12366;22590;143000;143347;-347;0
16535;26343;143000;147262;-4262;0
18213;17775;143000;145707;-2707;0
17239;23222;143000;146756;-3756;0
9031;23544;143000;141444;1555;1
12286;14277;143000;140712;2287;1
11363;29725;143000;144902;-1902;0
15371;24967;143000;146067;-3067;0
14304;16419;143000;142708;291;1
13399;12260;143000;140819;2180;1
13965;16990;143000;142662;337;1
15117;18185;143000;143793;-793;0
19073;17982;143000;146338;-3338;0
15015;11368;143000;141608;1391;1
15371;23840;143000;145717;-2717;0
11021;25639;143000;143407;-407;0
13356;20697;143000;143412;-412;0
17064;22009;143000;146264;-3264;0
13346;14225;143000;141395;1604;1
16020;20003;143000;144953;-1953;0
16860;12647;143000;143222;-222;0
13037;23720;143000;144140;-1140;0
16003;12495;143000;142609;390;1
10995;17577;143000;140886;2113;1
18556;24522;143000;148029;-5029;0
17519;13315;143000;143864;-864;0
11461;20882;143000;142220;779;1
10900;22095;143000;142227;772;1
15989;18095;143000;144340;-1340;0
13389;21377;143000;143645;-645;0
11892;16867;143000;141257;1742;1
14764;23209;143000;145120;-2120;0
12207;19586;143000;142309;690;1
14851;25120;143000;145771;-2771;0
16130;14431;143000;143294;-294;0
11271;25850;143000;143638;-638;0
7042;25484;143000;140735;2264;1
15003;15127;143000;142767;232;1
15225;16103;143000;143217;-217;0
18900;22758;143000;147707;-4707;0
14058;27864;143000;146101;-3101;0
14896;20330;143000;144313;-1313;0
12409;17750;143000;141872;1127;1
15070;20552;143000;144497;-1497;0
9863;33261;143000;145011;-2011;0
14588;16609;143000;142954;45;1
15735;24230;143000;146078;-3078;0
14615;24006;143000;145270;-2270;0
10468;22664;143000;142118;881;1
17476;18521;143000;145452;-2452;0
14042;27184;143000;145879;-2879;0
15372;13134;143000;142392;607;1
14967;19819;143000;144201;-1201;0
14142;25651;143000;145469;-2469;0
16399;17449;143000;144409;-1409;0
16166;22809;143000;145921;-2921;0
11804;21690;143000;142697;302;1
15240;17497;143000;143660;-660;0
13969;25403;143000;145278;-2278;0
14279;23980;143000;145040;-2040;0
15787;21262;143000;145190;-2190;0
16370;20127;143000;145222;-2222;0
16140;17961;143000;144398;-1398;0
10661;29283;143000;144302;-1302;0
14660;32940;143000;148075;-5075;0
12408;28782;143000;145298;-2298;0
13963;16780;143000;142595;404;1
10953;22084;143000;142258;741;1
15612;15162;143000;143180;-180;0
14902;20371;143000;144330;-1330;0
11829;18448;143000;141706;1293;1
12554;11009;143000;139874;3125;1
16272;22914;143000;146023;-3023;0
17252;15057;143000;144229;-1229;0
18739;20292;143000;146835;-3835;0
18157;17538;143000;145596;-2596;0
14622;17398;143000;143222;-222;0
17619;13290;143000;143922;-922;0
15759;22477;143000;145549;-2549;0
16887;23305;143000;146550;-3550;0
16187;23105;143000;146026;-3026;0
12619;10304;143000;139697;3302;1
14474;21071;143000;144265;-1265;0
18004;14308;143000;144492;-1492;0
10383;21187;143000;141604;1395;1
15020;22474;143000;145061;-2061;0
16366;22408;143000;145928;-2928;0
18566;19718;143000;146543;-3543;0
14300;21253;143000;144207;-1207;0
13271;18812;143000;142770;229;1
15372;18401;143000;144028;-1028;0
19986;23526;143000;148662;-5662;0
13810;13872;143000;141591;1408;1
12467;19825;143000;142555;444;1
18913;21070;143000;147192;-4192;0
13097;19081;143000;142739;260;1
17868;24538;143000;147580;-4580;0
17622;18516;143000;145547;-2547;0
11284;17640;143000;141096;1903;1
10058;23641;143000;142152;847;1
16936;10666;143000;142656;343;1
15910;15344;143000;143433;-433;0
12998;27276;143000;145219;-2219;0
14693;20933;143000;144367;-1367;0
11505;18434;143000;141488;1511;1
12556;14826;143000;141061;1938;1
15815;19690;143000;144720;-1720;0
14125;15750;143000;142382;617;1
13799;17582;143000;142736;263;1
13512;20015;143000;143303;-303;0
13110;28786;143000;145762;-2762;0
15677;18770;143000;144344;-1344;0
13881;31505;143000;147115;-4115;0
11990;26660;143000;144363;-1363;0
21682;23612;143000;149807;-6807;0
20557;30825;143000;151306;-8306;0
16291;23225;143000;146132;-3132;0
14401;15312;143000;142428;571;1
15535;26408;143000;146622;-3622;0
14192;20052;143000;143763;-763;0
16751;20225;143000;145504;-2504;0
17223;17951;143000;145109;-2109;0
19932;21835;143000;148101;-5101;0
11665;19446;143000;141908;1091;1
12549;17134;143000;141773;1226;1
14092;25968;143000;145534;-2534;0
15198;20713;143000;144631;-1631;0
10924;20491;143000;141744;1255;1
11991;17090;143000;141391;1608;1
16908;27467;143000;147857;-4857;0
13530;29441;143000;146243;-3243;0
12353;10703;143000;139646;3353;1
17868;21646;143000;146682;-3682;0
19739;24145;143000;148692;-5692;0
21507;18534;143000;148114;-5114;0
11379;18821;143000;141525;1474;1
12274;21182;143000;142849;150;1
11775;11533;143000;139523;3476;1
15400;20023;143000;144550;-1550;0
15029;24783;143000;145784;-2784;0
20959;16376;143000;147083;-4083;0
16298;25818;143000;146942;-3942;0
19220;21263;143000;147454;-4454;0
12732;30253;143000;145969;-2969;0
17156;18207;143000;145144;-2144;0
16082;20513;143000;145152;-2152;0
13715;21810;143000;143994;-994;0
14010;13581;143000;141633;1366;1
19986;30273;143000;150758;-7758;0
14712;14582;143000;142406;593;1
13585;20728;143000;143572;-572;0
13243;18443;143000;142637;362;1
16359;20964;143000;145475;-2475;0
13160;21564;143000;143552;-552;0
15040;15933;143000;143042;-42;0
14549;22318;143000;144702;-1702;0
17670;23034;143000;146982;-3982;0
15078;19339;143000;144125;-1125;0
13145;13462;143000;141025;1974;1
13032;15070;143000;141450;1549;1
11214;23810;143000;142966;33;1
19774;20201;143000;147489;-4489;0
13610;22010;143000;143987;-987;0
15459;18509;143000;144119;-1119;0
16043;21040;143000;145290;-2290;0
14095;21332;143000;144096;-1096;0
17598;21725;143000;146528;-3528;0
15264;17215;143000;143588;-588;0
15327;21863;143000;145074;-2074;0
16800;23446;143000;146536;-3536;0
12784;21824;143000;143385;-385;0
13878;17699;143000;142825;174;1
17737;14917;143000;144505;-1505;0
15181;27921;143000;146859;-3859;0
14332;21629;143000;144345;-1345;0
16712;16952;143000;144461;-1461;0
15280;14066;143000;142621;378;1
10177;20799;143000;141347;1652;1
11436;16207;143000;140751;2248;1
15598;16900;143000;143711;-711;0
12647;24831;143000;144228;-1228;0
11684;14548;143000;140399;2600;1
14034;20545;143000;143812;-812;0
16566;19452;143000;145142;-2142;0
17605;19406;143000;145812;-2812;0
12949;16962;143000;141983;1016;1
15842;28799;143000;147568;-4568;0
16602;24942;143000;146871;-3871;0
14644;10947;143000;141232;1767;1
13631;16277;143000;142220;779;1
16719;22975;143000;146337;-3337;0
17729;22720;143000;146924;-3924;0
17234;26316;143000;147714;-4714;0
13800;17809;143000;142807;192;1
14472;24750;143000;145407;-2407;0
17990;13108;143000;144110;-1110;0
13103;28087;143000;145540;-2540;0
15877;17245;143000;144002;-1002;0
11282;16651;143000;140787;2212;1
17702;22293;143000;146773;-3773;0
12337;23867;143000;143724;-724;0
15232;19676;143000;144332;-1332;0
15107;26396;143000;146337;-3337;0
12013;25299;143000;143956;-956;0
14441;17114;143000;143014;-14;0
16891;15835;143000;144232;-1232;0
9979;22629;143000;141785;1214;1
14406;24438;143000;145266;-2266;0
13848;26646;143000;145584;-2584;0
14060;22857;143000;144547;-1547;0
13190;19409;143000;142902;97;1
15275;16541;143000;143386;-386;0
16727;14798;143000;143802;-802;0
14241;22979;143000;144704;-1704;0
14641;18244;143000;143497;-497;0
15717;15519;143000;143360;-360;0
11822;30159;143000;145339;-2339;0
15082;19614;143000;144213;-1213;0
16696;19160;143000;145137;-2137;0
16832;24363;143000;146842;-3842;0
14884;14923;143000;142626;373;1
17658;13701;143000;144075;-1075;0
13049;16211;143000;141816;1183;1
17815;22213;143000;146823;-3823;0
14774;16901;143000;143168;-168;0
15808;21198;143000;145184;-2184;0
20931;22741;143000;149041;-6041;0
19182;17440;143000;146242;-3242;0
14265;18929;143000;143462;-462;0
14608;23736;143000;145181;-2181;0
18030;21731;143000;146815;-3815;0
17568;20362;143000;146085;-3085;0
15809;18966;143000;144491;-1491;0
13240;12587;143000;140816;2183;1
14912;21269;143000;144615;-1615;0
17893;17527;143000;145419;-2419;0
11339;13438;143000;139827;3172;1
16717;20093;143000;145440;-2440;0
19306;18554;143000;146669;-3669;0
16957;23697;143000;146718;-3718;0
12455;17660;143000;141874;1125;1
14213;17852;143000;143093;-93;0
16196;17014;143000;144140;-1140;0
12776;19265;143000;142584;415;1
15454;9309;143000;141258;1741;1
10565;19600;143000;141231;1768;1
14681;34492;143000;148570;-5570;0
12838;20128;143000;142893;106;1
18107;27927;143000;148790;-5790;0
13285;21747;143000;143691;-691;0
14797;16161;143000;142953;46;1
13292;18027;143000;142540;459;1
16541;24479;143000;146687;-3687;0
14234;17412;143000;142970;29;1
17637;21526;143000;146492;-3492;0
21514;21940;143000;149177;-6177;0
18032;17239;143000;145421;-2421;0
13416;26522;143000;145261;-2261;0
12949;29108;143000;145756;-2756;0
17807;19047;143000;145834;-2834;0
16903;12045;143000;143063;-63;0
15320;17797;143000;143806;-806;0
19558;19834;143000;147233;-4233;0
17819;25064;143000;147711;-4711;0
18397;19584;143000;146390;-3390;0
13828;13370;143000;141447;1552;1
14896;22223;143000;144901;-1901;0
14900;22649;143000;145036;-2036;0
21014;20368;143000;148359;-5359;0
14682;20494;143000;144223;-1223;0
15725;16527;143000;143678;-678;0
14174;18899;143000;143393;-393;0
14162;23021;143000;144665;-1665;0
11809;28866;143000;144929;-1929;0
20200;22235;143000;148402;-5402;0
13309;12061;143000;140698;2301;1
17061;28281;143000;148210;-5210;0
11736;12041;143000;139655;3344;1
19990;12173;143000;145138;-2138;0
14888;21941;143000;144808;-1808;0
12685;20828;143000;143010;-10;0
17284;19630;143000;145670;-2670;0
18921;27336;143000;149143;-6143;0
15398;16217;143000;143367;-367;0
12878;18406;143000;142385;614;1
13233;18548;143000;142663;336;1
11343;23366;143000;142913;86;1
13313;20645;143000;143367;-367;0
18440;17028;143000;145624;-2624;0
14416;19497;143000;143738;-738;0
13976;21338;143000;144020;-1020;0
17413;15926;143000;144605;-1605;0
10642;9837;143000;138249;4750;1
10750;25413;143000;143158;-158;0
16136;19795;143000;144965;-1965;0
15726;17277;143000;143912;-912;0
15143;22635;143000;145192;-2192;0
13996;26207;143000;145545;-2545;0
13537;17398;143000;142506;493;1
11759;28390;143000;144748;-1748;0
15793;20937;143000;145093;-2093;0
13555;14475;143000;141610;1389;1
17540;11213;143000;143225;-225;0
15994;24646;143000;146378;-3378;0
16603;9428;143000;142052;947;1
13549;21686;143000;143846;-846;0
15971;21414;143000;145359;-2359;0
15953;13838;143000;142994;5;1
9670;14930;143000;139190;3809;1
20456;23355;143000;148919;-5919;0
11459;21415;143000;142384;615;1
12811;16786;143000;141837;1162;1
13966;17264;143000;142748;251;1
12057;11337;143000;139648;3351;1
18576;18084;143000;146042;-3042;0
19144;22038;143000;147645;-4645;0
13909;18368;143000;143053;-53;0
19540;21530;143000;147748;-4748;0
11076;21388;143000;142123;876;1
18547;23077;143000;147574;-4574;0
16250;15646;143000;143751;-751;0
15523;18710;143000;144223;-1223;0
13856;22883;143000;144420;-1420;0
11190;24482;143000;143159;-159;0
14605;20627;143000;144214;-1214;0
17215;16976;143000;144800;-1800;0
18430;25924;143000;148381;-5381;0
10933;16048;143000;140370;2629;1
13336;21773;143000;143733;-733;0
13451;23835;143000;144449;-1449;0
14416;22603;143000;144703;-1703;0
14962;18709;143000;143853;-853;0
12249;22780;143000;143329;-329;0
16184;20190;143000;145119;-2119;0
15722;22785;143000;145620;-2620;0
15760;24682;143000;146235;-3235;0
10625;22207;143000;142080;919;1
18029;21966;143000;146887;-3887;0
15883;18613;143000;144431;-1431;0
18196;25961;143000;148238;-5238;0
13710;12205;143000;141007;1992;1
19332;18461;143000;146658;-3658;0
7879;14949;143000;138015;4984;1
13223;7223;143000;139139;3860;1
18663;14850;143000;145095;-2095;0
13382;14198;143000;141410;1589;1
12833;14341;143000;141093;1906;1
14073;17633;143000;142933;66;1
13854;19926;143000;143501;-501;0
15383;18596;143000;144096;-1096;0
13722;18838;143000;143076;-76;0
15547;19822;143000;144585;-1585;0
13679;13977;143000;141537;1462;1
17648;14442;143000;144299;-1299;0
15807;16853;143000;143834;-834;0
11786;25604;143000;143901;-901;0
18270;10904;143000;143610;-610;0
12184;21738;143000;142962;37;1
16862;26006;143000;147373;-4373;0
15605;25434;143000;146366;-3366;0
19219;16116;143000;145855;-2855;0
17690;25519;143000;147767;-4767;0
16539;12842;143000;143071;-71;0
19202;7726;143000;143237;-237;0
11801;21483;143000;142631;368;1
17810;18506;143000;145668;-2668;0
13127;21390;143000;143476;-476;0
13242;16493;143000;142031;968;1
10492;25017;143000;142865;134;1
16757;19391;143000;145249;-2249;0
16168;18261;143000;144509;-1509;0
18311;15897;143000;145188;-2188;0
9922;14350;143000;139176;3823;1
13694;24636;143000;144858;-1858;0
11747;17021;143000;141209;1790;1
15932;15451;143000;143481;-481;0
14699;12481;143000;141745;1254;1
18191;21915;143000;146978;-3978;0
14267;14666;143000;142139;860;1
13550;24212;143000;144631;-1631;0
15449;21669;143000;145094;-2094;0
16970;12771;143000;143333;-333;0
15356;22680;143000;145346;-2346;0
13306;19367;143000;142966;33;1
10698;15070;143000;139911;3088;1
15460;20893;143000;144860;-1860;0
17033;22345;143000;146348;-3348;0
15811;22040;143000;145448;-2448;0
16762;21052;143000;145768;-2768;0
12586;13759;143000;140749;2250;1
12983;14168;143000;141138;1861;1
14544;30460;143000;147228;-4228;0
14497;16056;143000;142722;277;1
11418;17499;143000;141140;1859;1
18138;19272;143000;146122;-3122;0
20648;17773;143000;147312;-4312;0
14515;18321;143000;143438;-438;0
16635;26183;143000;147278;-4278;0
15581;16195;143000;143480;-480;0
16010;19670;143000;144843;-1843;0
16138;23359;143000;146073;-3073;0
12262;17044;143000;141556;1443;1
16131;23383;143000;146076;-3076;0
15340;21611;143000;145004;-2004;0
14471;24563;143000;145348;-2348;0
13011;25015;143000;144526;-1526;0
11024;23267;143000;142672;327;1
20335;14811;143000;146185;-3185;0
20633;19067;143000;147704;-4704;0
11709;18208;143000;141553;1446;1
11302;24087;143000;143110;-110;0
20453;21698;143000;148402;-5402;0
15215;19716;143000;144333;-1333;0
11985;13207;143000;140181;2818;1
14334;21853;143000;144416;-1416;0
17635;22265;143000;146720;-3720;0
22300;16362;143000;147963;-4963;0
13280;12955;143000;140957;2042;1
10885;22785;143000;142431;568;1
13084;19083;143000;142731;268;1
18358;20046;143000;146508;-3508;0
16279;17586;143000;144373;-1373;0
17636;17259;143000;145166;-2166;0
15660;24025;143000;145965;-2965;0
15842;26627;143000;146893;-3893;0
16127;22952;143000;145939;-2939;0
16483;23834;143000;146448;-3448;0
14986;19237;143000;144033;-1033;0
15598;28549;143000;147329;-4329;0
12579;25392;143000;144358;-1358;0
18152;21011;143000;146672;-3672;0
15932;19003;143000;144584;-1584;0
16995;14876;143000;144003;-1003;0
12845;16226;143000;141686;1313;1
16591;13160;143000;143204;-204;0
15734;18069;143000;144163;-1163;0
11986;18213;143000;141737;1262;1
12778;20556;143000;142987;12;1
13518;21853;143000;143878;-878;0
13312;21206;143000;143541;-541;0
12514;12411;143000;140283;2716;1
16545;24033;143000;146551;-3551;0
13856;12624;143000;141234;1765;1
13660;22537;143000;144184;-1184;0
16143;18079;143000;144436;-1436;0
15700;29646;143000;147737;-4737;0
12302;23032;143000;143442;-442;0
17212;20370;143000;145853;-2853;0
17636;17205;143000;145149;-2149;0
16466;11781;143000;142693;306;1
18950;21256;143000;147274;-4274;0
11864;19629;143000;142096;903;1
12835;10310;143000;139842;3157;1
10428;19001;143000;140954;2045;1
15498;21200;143000;144980;-1980;0
13882;18462;143000;143064;-64;0
16057;12802;143000;142740;259;1
